rule_id, collapses, edges_approx, total_cost, rule_details
5, 2, 0, 17090, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2429)  ('type_1'  'type_1')  ('type_1'  2429)  (2429  2343)]
0, 1, 0, 17101, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  33)  ('type_1'  'type_1')  ('type_1'  1385)  (1385  33)]
34, 7, 7, 17060, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  406)  ('type_1'  'type_1')  ('type_1'  1960)  (1960  406)  (2094  406)]
13585, 1, 1, 17047, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2608)  ('type_1'  'type_1')  ('type_1'  213)  (213  2468)  (2468  213)  (2608  2468)]
1, 1, 0, 17044, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1922)  ('type_1'  'type_1')  ('type_1'  1385)  (33  1922)  (1385  33)]
0, 1, 0, 17055, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  33)  ('type_1'  'type_1')  ('type_1'  1385)  (1385  33)]
10051, 1, 0, 17053, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  111)  ('type_1'  'type_1')  ('type_1'  111)  (111  754)  (754  111)]
816, 1, 1, 17053, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2477)  ('type_1'  'type_1')  ('type_1'  1422)  (2070  1422)  (2477  2070)]
0, 2, 1, 17065, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  33)  ('type_1'  'type_1')  ('type_1'  1385)  (1385  33)]
816, 1, 1, 17065, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2477)  ('type_1'  'type_1')  ('type_1'  1422)  (2070  1422)  (2477  2070)]
0, 1, 0, 17076, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  33)  ('type_1'  'type_1')  ('type_1'  1385)  (1385  33)]
10123, 3, 2, 17009, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2486)  ('type_1'  'type_1')  ('type_1'  1583)  (65  567)  (567  65)  (567  2486)  (1583  567)]
13585, 1, 0, 16993, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2608)  ('type_1'  'type_1')  ('type_1'  213)  (213  2468)  (2468  213)  (2608  2468)]
0, 1, 0, 17004, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  33)  ('type_1'  'type_1')  ('type_1'  1385)  (1385  33)]
Basic edge list: 44610 bits
Final compression: 17004 bits (38.11701412239408 percent)
Best compression: 16993 bits (38.09235597399686 percent) occurred with 2967 of 3000 nodes compressed (98.9 percent)

real	766m49.578s
user	766m41.188s
sys	0m4.104s
